iso3,country.x,nri_rank,nri_score,p1_technology,p2_people,p3_governance,p4_impact,p1.1_access,p1.2_content,p1.3_future_tech,p2.1_ind,p2.2_biz,p2.3_gov,p3.1_trust,p3.2_regulation,p3.3_inclusion,p4.1_economy,p4.2_qlife,p4.3_SDG,country.y,mobile_tariffs,handset_prices,internet_access,4g mobile_network_coverage,fixed_broadband_subscriptions,international_internet_bandwidth,internet_access_in_schools,github_commits,wikipedia_edits,internet_domain_registrations,mobile_apps_development,adoption_of_emerging_technologies,investment_in_emerging_technologies,ict_pct_patent_applications,computer_software_spending,robot_density,internet_users,active_mobile_broadband_subscriptions,use_of_virtual_social_networks,tertiary_enrollment,adult_literacy_rate,ict_skills,firms_with_website,ease_of_doing_business,professionals,technicians_and_associate_professionals,business_use_of_digital_tools,r&d_expenditure_by_businesses,government_online_services,publication_and_use_of_open_data,government_promotion_of_investment_in_emerging_technologies,r&d_expenditure_by_governments_and_higher_education,secure_internet_servers,cybersecurity,online_access_to_financial_account,internet_shopping,regulatory_quality,ict_regulatory_environment,legal_framework's_adaptability_to_emerging_technologies,e_commerce_legislation,privacy_protection_by_law_content,e_participation,socioeconomic_gap_in_use_of_digital_payments,availability_of_local_online_content,gender_gap_in_internet_use,rural_gap_in_use_of_digital_payments,medium_and_high_tech_industry,high_tech_exports,pct_patent_applications,labor_productivity_per_employee,prevalence_of_gig_economy,happiness,freedom_to_make_life_choices,income_inequality,healthy_life_expectancy_at_birth,sdg_3:_good_health_and_well_being,sdg_4:_quality_education,sdg_5:_gender_equality,sdg_7:_affordable_and_clean_energy,sdg_11:_sustainable_cities_and_communities
GTM,Guatemala,106,35.5128778063603,24.7241926796262,30.1681408863423,40.259097137339,46.9000805221338,34.5298362447298,19.7371201180568,19.9056216760921,38.6060232039809,31.3072093181992,20.5911901368468,19.1800380262429,50.4870482081926,51.1102051775815,14.2953408730864,64.2495796260674,62.1553210672475,Guatemala,29.41384945,46.42441356,23.39564203,40.35,NA,58.47869243,9.11642,1.354871465,26.30920792,NA,48.98877559,41.14146416,37.5356157,0,0.945406842,NA,64.27250372,5.078596478,44.32989691,15.4364503,75.93642001,26.58227181,56.30653706,57.24437897,12.92957552,10.56874219,50.72884295,0.065179217,49.70121574,23.72,8.943544805,0,36.27002396,26.32719393,7.649589981,6.473344227,47.10623334,48.84744585,30.99451364,75,NA,48.14891631,53.69205217,38.74283103,NA,63.8570212,28.43200205,9.316352689,0.030463314,12.85870529,20.83918101,70.15480493,89.36063854,37.88659794,59.59627709,44.26229508,NA,66.14575836,76.08381503,62.1294158
DZA,Algeria,107,35.1496229573721,25.6646938055943,38.8453973608859,35.2388652523417,40.8495354106667,43.7148698140705,12.7942789706874,20.484932632025,50.8801698094035,25.647451128502,40.0085711447521,16.6267139980057,41.3589001527193,47.7309816062999,18.9896101542097,49.3464739824311,54.2125220953594,Algeria,35.94292259,32.16523624,74.3112588,30.64,28.19737355,61.0324277,NA,0.334920816,25.52440014,NA,25.01739555,47.14540588,33.92322652,0.239565638,0.631532495,NA,58.68409476,37.67105445,50.51546392,37.22365417,76.09343212,45.09331944,NA,32.48149467,23.58502203,19.84877375,51.40102119,0.920944,25.45847929,NA,48.79081002,45.77642412,31.26994048,27.51895991,4.160093093,3.557862503,23.57996019,58.49646705,46.27885392,50,28.43921961,12.35092813,60.38291746,47.77701526,28.15824465,89.98580252,3.120585591,1.139196602,0.03911292,28.02344197,62.62571369,40.32189914,1.790472209,91.2371134,64.03641117,81.96721311,12.95777466,39.69966708,82.22543353,NA
VEN,Venezuela,108,34.5746275455471,19.6058659644956,33.3366712639888,40.0243442119125,45.3316287417915,30.4754044445023,16.3900453608905,11.9521480880939,53.4185854529978,32.8204371994673,13.7709911395013,35.8183486978328,38.2005691547458,46.0541147831588,16.4481230617233,51.8315400241201,67.7152231395311,Venezuela,0,0,33.32346731,82,5.958456518,61.57050284,NA,3.282198722,NA,NA,43.59296137,32.24686915,10.77766242,0.224972405,16.47891178,0.03232469,71.489586310000007,20.55140646,41.2371134,57.79749385,96.33381748,33.10209522,48.76030013,0,36.1176488,NA,46.40379986,NA,29.69297342,11.62,0,NA,42.94374116,37.4864572,46.32014879,16.52304764,0,82.82173057,9.419234265,75,23.76188094,20.98931868,60.91541485,31.77115551,NA,70.5405701,43.68819828,NA,0.018927605,7.536063175,14.54930319,46.93065688,42.62814274,NA,65.93582045,75.40983607,NA,89.6603982,68.8583815,36.93227679
TJK,Tajikistan,109,34.1440534217079,25.8409229485328,30.0028118222653,37.8723698062317,42.8601091098016,36.1331418893585,14.8253003495146,26.5643266067255,35.6493910609241,34.2983185845468,20.060725821325,22.6872075759616,34.1912018321316,56.7387000106018,11.2797149366852,65.9918103190113,51.3088020737083,Tajikistan,25.49992281,16.66541952,11.60901643,80,NA,46.89135069,NA,0.052048542,20.3387901,NA,38.7066399,31.6189797,41.88117029,NA,6.192829829,NA,19.89775595,7.668350675,5.154639175,22.41344352,99.77550384,58.9866532,21.70994316,54.89509593,17.78473487,24.2873737,52.81444527,NA,29.69297342,9.7,34.00559541,6.84433446,34.06293325,27.62730228,19.40402996,9.654564819,28.31912366,3.475037646,29.97064602,75,NA,32.0958208,68.10759136,53.71039137,NA,73.0409965,2.478489791,NA,NA,6.999355898,24.36129912,54.46408129,77.69682258,74.74226804,57.06406936,65.57377049,NA,17.42910401,74.85549133,47.37684246
TZA,Tanzania,110,33.9198270157527,19.9257154493919,29.0194097955692,50.5426834204785,36.1914993975713,25.4870142874161,7.75501834192011,26.5351137188396,24.459479196516,23.3277618637599,39.2709883264317,35.1292070331636,57.435071050959,59.0637721773128,15.9747664447339,47.6982746017677,44.9014571462123,Tanzania,36.07349302,26.11956742,14.16638834,13,NA,38.07562266,NA,0.241517464,0,NA,30.64236659,37.57035513,41.64281547,NA,0.392170552,NA,23.03203181,2.090854834,5.773195876,2.346671632,71.56023218,41.95388884,15.2085698,42.85808297,1.172096649,8.087755057,49.31230484,NA,53.93570987,21.73,34.83374812,46.58449531,29.31649407,68.68905742,35.68713022,6.824146428,37.91541212,85.71759527,31.10727681,75,NA,54.31919527,67.55661715,44.68508846,NA,69.69418782,8.437138821,13.05492719,NA,2.491358848,39.91564092,18.60948105,80.77609851,57.98969072,33.41782813,24.59016393,NA,63.63766634,53.46820809,37.90979022
PAK,Pakistan,111,33.2854309483524,27.6581575340282,30.442929010561,36.6285306241133,38.4121066247071,42.7697458832005,16.7808544096374,23.4238723092466,23.7661450819465,35.4484756950081,32.1141662547282,22.2093468312723,49.1257038439144,38.5505411971532,18.471900722044,58.9791690280976,37.7852501239795,Pakistan,61.32406984,29.625971,21.92714438,68.6,12.88194262,62.25934747,NA,0.488913484,15.9799963,NA,50.30700451,45.58502922,48.24330852,0.122768412,23.16825539,0,13.24772985,10.25314595,15.46391753,5.991028489,47.41072946,50.23031922,43.41988631,54.34192177,12.05179823,16.38985688,51.03891527,NA,61.81743252,3.59,42.9807035,20.06852901,33.04369987,43.22860238,11.51034895,1.054736122,37.22002763,89.19263292,43.42796473,50,25.78789395,50.6170279,42.35195718,51.52964096,0,48.25407995,31.28290741,4.403175398,6.8873e-4,8.951543373,47.7211887,54.61227429,67.60244807,76.03092784,37.67102592,27.86885246,NA,0,80.1300578,43.14209023
BEN,Benin,112,32.2535101683868,19.1385822848819,29.047228701679,45.1880900204457,35.6401396665407,28.6067973421618,11.3944042903639,17.4145452221202,17.0862264303393,39.8820350712693,30.1734246034284,26.0310209239814,56.0303217428873,53.5029273944684,25.649450806004,43.6283817225225,37.6425864710955,Benin,27.3847576,10.16700754,7.653163612,40,23.56292077,62.87293453,NA,0.572133045,18.33803454,NA,26.40556545,26.30034516,21.92666247,NA,4.016628031,NA,17.87697282,6.437023165,7.422680412,8.433031722,25.81783042,36.52982004,33.43563438,39.215218,NA,NA,46.99525283,NA,49.70121574,7.32,33.49905807,NA,18.55041602,51.67930661,30.58825232,3.30610875,43.94473787,62.55067763,27.6081692,100,46.04802401,53.08513948,72.04129766,29.60593542,NA,59.27933703,NA,5.384928233,NA,NA,45.91397338,44.87745861,67.22724192,39.17525773,23.23356863,19.67213115,NA,46.07340943,49.34971098,35.47509432
NPL,Nepal,113,31.812212007726,24.2790209039365,28.8057693351472,36.8201907288349,37.3438670629853,32.6282626501969,21.839159475938,18.3696405856746,31.241174581401,29.2927269479309,25.8834064761098,19.4201668411617,50.735605636506,40.3047997088371,11.9995974450083,63.0706714815317,36.9613322624159,Nepal,49.4537927,21.21372653,17.70470689,15.47,NA,59.29908713,NA,2.361811064,32.31763992,NA,51.84743256,27.45222507,26.30065711,NA,1.356039577,NA,32.31113799,17.70220676,34.02061856,8.53372499,58.71135215,36.16800704,19.27192815,58.28983743,19.27286094,18.44390383,31.18510439,NA,38.18256748,15.49,23.97765194,NA,41.83463517,27.30227519,6.33949863,2.204258378,34.99087941,66.02571528,24.69745151,100,27.96398199,34.56393239,47.5742194,34.35036556,NA,44.73068149,10.4276358,2.244111551,NA,NA,23.32704498,54.16348636,70.62202582,77.83505155,49.6621222,32.78688525,NA,50.75732889,52.6734104,11.62770451
UGA,Uganda,114,31.4024444735143,23.7553849563652,24.3291604946854,47.568391822068,29.9568406209387,40.7572398378263,8.28125482012236,22.2276602111469,23.1817329618587,22.6845313847794,27.121217137418,31.6001529955405,56.41936349272,54.6856589779435,12.4364922426207,45.1211722516934,32.3128573685021,Uganda,28.66901286,21.53392978,10.5249148,57,71.01105029,55.80453129,NA,0.745325606,2.999653667,NA,29.26352561,29.79822903,36.02904408,NA,0.855707525,NA,21.69844992,12.04968446,3.711340206,2.955368033,69.8094197,28.86613546,11.26130741,52.62046575,14.25833,11.60935411,46.17727407,0.18045697,56.97506697,11.59,27.21147816,12.70832342,24.76888742,66.41386782,30.31244843,4.90540831,45.88036331,86.87594116,17.92114951,75,NA,55.55325106,65.41631714,23.57354449,NA,74.19952322,13.88211121,6.700894845,NA,2.552433979,26.61052894,44.32093569,56.02038923,52.06185567,28.08150841,27.86885246,NA,39.05858902,40.75144509,21.57254291
CIV,Côte d'Ivoire,115,31.2299434370329,21.4132929042286,27.6046811818846,41.5548588808567,34.3469407811616,35.239799662286,6.63016938495067,22.3699096654491,27.3885889181494,30.0645978397112,25.3608567877932,26.7178366128892,59.2477040153537,38.6990360143272,18.7716998598812,43.8778142970401,40.3913081865636,Côte d'Ivoire,48.05072315,32.38423273,15.62264201,55,6.147750657,54.23344942,NA,0.164354745,8.11710061,NA,17.96504604,37.48695899,28.47483939,NA,1.147930611,NA,45.5325519,23.42369027,17.5257732,6.273068329,32.0021941,39.57425572,9.984251932,53.86968052,10.7768255,17.96392487,57.72830638,NA,43.63280445,11.48,39.77658472,6.554037976,30.34543528,48.53737811,23.87230061,4.116232451,47.21290506,58.87872119,30.89918981,100,NA,38.27646998,62.89748225,33.19591276,4.567002105,54.55831297,18.91614229,12.89758496,NA,0.31511267,42.95795952,53.04859383,61.34249957,55.41237113,5.707792651,31.14754098,NA,16.65177087,64.37861272,49.38730818
ZMB,Zambia,116,30.5352228247842,18.7575416859412,27.6809713569871,41.951647882416,33.7507303737923,28.2716174149405,8.15065113241425,19.850356510469,26.88491352764,41.0484532056821,15.1095473376392,30.5117958208568,56.7522411288426,38.5909066975486,14.454196476997,31.9018616656239,54.8961329787559,Zambia,35.21233209,29.32263021,17.47499397,43.41,6.648218609,60.02063703,5.81251,0.305819801,13.16517669,NA,19.03379627,25.44049802,31.38672724,NA,2.723844271,NA,12.00020259,21.40379038,11.34020619,2.424644103,82.96946543,31.17117248,57.46749659,64.92346932,21.0982331,18.64729217,43.10577485,NA,23.63486503,3.82,17.87377698,NA,28.72413902,46.37053088,40.45645379,6.496059597,41.66526069,70.27684467,15.06685916,100,NA,28.39365343,49.51397128,21.37455134,40.87524196,52.79711547,26.73686914,4.375162242,NA,6.664304131,20.04045039,12.05611405,74.13644895,15.20618557,26.2086981,40.98360656,NA,68.28571723,55.41907514,NA
NGA,Nigeria,117,30.4386137970577,18.5205834051586,33.9054873509619,37.175000763997,32.1533836681131,26.105408156905,10.51366724114,18.9426748174309,24.9382199402869,47.2023291747843,29.5759129378145,32.231166764808,46.0957261336319,33.1981093935512,17.1194317856478,38.1234190168087,41.2173002018827,Nigeria,51.95799308,20.01362814,7.270736571,22.34,8.16467248,46.88541868,NA,0.997873552,5.943157645,NA,34.73015442,43.16989091,22.86525017,0.242401992,9.493156193,NA,40.55923237,10.85848763,11.34020619,6.886610852,51.12416756,28.86061504,14.86028195,47.12603296,14.23884029,91.40771911,68.37877157,NA,50.29878426,20.97,17.45895456,NA,34.46478828,69.55579632,19.6959289,5.208153566,31.97622899,77.99142824,22.69956774,75,22.8114057,46.91486052,40.8051696,27.51231804,22.16820522,28.58999359,42.60947733,3.513058876,0,8.300554886,31.17406783,32.69025433,60.26483595,51.54639175,7.992194033,22.95081967,NA,40.74094451,66.11271676,35.06471986
CMR,Cameroon,118,29.8641910291725,28.2670919048973,25.0778280257761,33.4069387485726,32.7049054374441,43.301318484608,13.7605256086496,27.7394316214343,27.291744659663,21.1381345943532,26.8036048233122,23.8613492355599,44.0909050121419,32.268561998016,20.1347553716568,39.6939769346568,38.2859840060189,Cameroon,39.53296302,41.75965449,21.48593711,65.48,NA,48.2480378,NA,0.435780648,8.174517088,NA,32.67127909,36.36030174,33.23872005,NA,13.61927307,NA,21.17927471,8.0069505499999991,12.37113402,8.791048139,70.50929145,42.89276909,15.2085698,28.06275298,11.51422749,11.63916102,39.26596167,NA,45.45641871,5.15,29.80439576,NA,21.84922521,45.93716143,24.15225188,3.506758428,33.80764876,61.39233175,26.29256356,75,23.96198099,39.51052577,40.99335469,24.8697385,14.60086811,41.36832291,9.4388082699999991,9.306756503,NA,2.83380403,58.95965268,44.09851961,57.23029565,42.26804124,15.17905124,29.50819672,NA,41.1610473,75.21676301,7.257928997
GMB,Gambia,119,29.396082046119002,22.5132249020527,22.518339668934,37.4734492558736,35.0793143576158,22.3117635992974,9.34260361623801,35.8853074906227,21.7381590863626,30.1685743328119,15.6482855876276,27.1493745925223,66.4679627404965,18.8030104346019,14.7838556199833,49.0323249564056,41.4217624964584,Gambia,30.30718169,13.77528073,13.611219759999999,7.2,9.993232574,58.98366685,NA,0.197136656,NA,NA,27.64132121,35.57124672,36.19936826,NA,NA,NA,17.70835542,13.33150472,14.43298969,1.399873574,36.65386775,46.90236337,14.9763779,35.48216814,26.19516359,24.46490017,49.72426187,NA,0,NA,31.29657118,NA,24.82962676,29.46912243,NA,NA,37.49900951,72.59353643,40.8065474,100,81.44072036,0,NA,37.60602087,NA,NA,4.674457429,0.291373562,NA,NA,39.38573587,48.55885836,51.30190095,69.84536082,26.42317969,26.2295082,NA,28.745869,78.54046243,32.17121036
GIN,Guinea,120,28.4170559936184,19.2655501480596,25.4284835721962,31.0651382520423,37.9090520021754,25.1884002194456,4.38245112841068,28.2257990963226,14.5326917125246,35.9937438609397,25.7590151431245,13.3563394995941,48.185729331103,31.65334592543,31.5767491590059,47.2496467983152,34.9007600492051,Guinea,49.7864728,28.83402984,8.689596542,10.3,NA,53.52030213,0,0.031265433,17.47724055,NA,0,36.01337693,45.81196649,NA,2.852053875,NA,15.81494923,10.7398232,13.40206186,7.906564719,12.47996467,26.8527866,11.02911551,33.95268672,NA,NA,62.99942936,NA,19.390068,NA,32.12796229,NA,13.22128062,19.82665222,16.90610933,3.471315831,34.27845253,66.40796942,17.05649537,75,NA,28.39365343,65.679117110000007,10.63844036,NA,21.90217281,NA,1.817964366,NA,NA,61.33553395,40.77516784,53.81623653,75.51546392,18.8917189,14.75409836,NA,19.96219384,62.86127168,42.02547632
LSO,Lesotho,121,27.7204792588143,22.5974490173678,20.0705591326012,35.3980847692833,32.8158241160048,37.8701284607679,11.9924589204099,17.9297596709255,29.2911006665103,19.0601005993829,11.8604761319106,17.8231364405235,44.7431670861489,43.6279507811775,17.7538780796618,30.1957745602162,50.4978197081365,Lesotho,28.70608193,19.06072485,30.22976866,75,20.17310253,54.05109279,NA,0.053552705,NA,NA,35.62181095,0,35.85951934,NA,NA,NA,27.156079,22.35954791,18.55670103,6.902688485,69.94809613,30.82349144,6.269181446,51.64325627,1.998312536,17.39408683,17.99566591,NA,33.32989903,NA,0.078588804,2.172940561,33.10536393,4.65872156,30.93978535,2.588674927,40.4783346,65.82879648,0,50,67.40870435,32.0958208,43.05657832,26.44151777,NA,72.91788623,NA,0.395020201,NA,NA,35.11273596,16.08581751,58.0477962,46.64948454,0,32.78688525,NA,93.98632272,38.36705202,36.85101884
SWZ,Eswatini,122,27.2094388975076,20.4973650175361,28.5468655411343,27.8768530418947,31.9166719894652,29.1738628802492,15.0552218183504,17.2630103540086,31.9821097984799,32.6738599022376,20.9846269226853,24.8767433026336,26.3994284836652,32.3543873393853,4.36548887777052,26.2260473126321,65.1584797779931,Eswatini,38.0964079,17.2365234,26.80043077,54,0.087489064,52.40132903,15.59486,4.314988279,NA,NA,40.25431685,22.76155311,11.7644676,NA,NA,NA,45.71429136,4.85956185,21.64948454,4.363041063,85.1216155,30.18466448,61.53085493,51.75528863,28.53565631,16.79488022,37.38404892,0.042430392,47.26973006,0.28,20.40724239,15.98153524,36.21069137,13.54279523,NA,NA,38.11251788,55.98285648,11.50233957,0,NA,43.21269315,NA,21.49608153,NA,NA,1.785026326,0.518131944,NA,NA,10.79330836,33.47061817,37.7292136,21.64948454,12.05487295,57.37704918,NA,72.64789211,81.71965318,48.88932464
MLI,Mali,123,27.0028317548175,19.0436665309621,18.1656224228502,36.5927017463852,34.2093363190726,22.3699319455482,17.2944754259298,17.4665922214084,13.6236042105614,24.7100562453816,16.1632068126074,13.6891396692385,50.5048928827608,45.5840726871564,12.6886141911772,46.6489176725033,43.2904770935374,Mali,18.91612399,7.476163742,17.14630345,31,6.248139696,53.4328608,NA,0.073230039,12.66870543,NA,39.14149081,16.79975317,33.17286702,NA,2.427156475,NA,10.65989024,10.69740013,6.701030928,2.71988189,16.94790814,34.01551394,37.96337653,40.1716945,3.994898135,8.352948912,33.06736314,NA,32.73233052,2.46,16.63986189,12.82063485,18.86585102,8.342361863,24.22500994,3.323335856,39.30689001,80.30812,7.404561515,75,NA,29.62770922,78.2818505,29.57521082,NA,44.85152022,NA,2.357672076,NA,3.12224238,32.58592812,45.10610836,50.25053813,77.31958763,13.91943658,16.39344262,NA,20.3105993,91.61849711,44.83936935
MDG,Madagascar,124,25.8371927358908,17.0592152261353,18.330100681979,35.6278069772186,32.3316480582305,20.8524989971147,10.8232598757265,19.5018868055645,18.2905283543962,19.5768355760847,17.1229381154561,12.9638560629047,54.219296016648,39.700268852103,12.9376039185158,38.5878352464939,45.4695050096818,Madagascar,7.620613975,23.55871598,7.949034856,25,27.86740656,53.56325161,0.40847,0.14265537,7.310845958,NA,35.74756952,22.754254,33.87775343,NA,1.873652991,NA,7.360652487,4.73274438,6.597938144,3.333814754,67.59062254,20.12739782,23.21919054,30.94433568,4.14686857,2.742674294,36.8311088,NA,26.66391923,NA,17.01822496,7.686670157,17.28692778,20.36836403,NA,1.236276378,35.25961645,67.7632341,13.85433351,100,NA,27.15959764,58.7874247,34.1274922,NA,38.72656087,4.237832285,0.577560467,NA,0.536980546,46.39804238,32.34953883,29.72155952,52.57731959,39.70292305,0,NA,67.30423064,72.5433526,42.0304368
BFA,Burkina Faso,125,25.7854188142742,10.5328828644275,22.4934936948167,38.1435773534221,31.9717213444304,15.8553795386135,6.14852248644126,9.5947465682278,11.9970114674622,18.5643606365377,36.9191089804502,20.5475633930205,53.6347220430699,40.2484466241758,9.87616201839015,46.1241135711763,39.9148884437249,Burkina Faso,28.97236251,15.26443691,12.65901291,0,0,53.95221444,0.13963,0.006563911,NA,NA,18.40470182,2.437006393,23.91937007,NA,2.427863244,NA,13.75292563,10.55436669,5.979381443,4.1817976,24.35258579,13.16101165,8.939388358,37.43938214,12.7455334,19.81107677,13.88642251,NA,44.84854729,21.63,18.47576423,62.7221244,10.45188995,42.47020585,27.26664224,2.001515536,42.90495157,84.55924939,12.07468721,75,NA,49.3829721,40.13847786,8.465443108,NA,63.00689342,NA,11.28239197,NA,1.573086551,16.77300753,40.24848224,51.46352211,71.39175258,21.39269735,19.67213115,NA,43.10664321,69.50867052,27.3721089
ZWE,Zimbabwe,126,25.7786462275538,18.7968520832829,26.3798073597684,34.1129931639155,23.8249323032485,23.8690139808194,13.9026623702715,18.6188798987579,30.7668533967837,27.1483947241694,21.2241739583521,25.5132655473327,31.0463226305498,45.7793913138641,8.09835022624728,29.578467043219,33.7979796402793,Zimbabwe,20.44181192,0,23.78209138,35,5.111397841,58.87878274,NA,0.339924501,15.35448552,NA,39.30866277,26.03294021,12.21547558,0,36.22710381,NA,25.15126387,19.64186136,4.742268041,6.762968475,85.47447427,42.82828436,33.90001819,42.86880326,7.677467423,5.990312753,45.305372,NA,50.90665568,1.87,10.8958662,NA,33.66637813,19.28494041,44.27071062,4.831033034,16.52893089,72.97579057,9.680569066,25,NA,43.21269315,65.03358008,27.71656462,NA,47.15472742,27.68717093,9.065748916,0.023475842,3.715355447,0,0,43.71198153,48.19587629,26.40601035,42.62295082,NA,60.02889559,0,32.54007215
MWI,Malawi,127,25.2298283896237,11.6416335162887,19.545085978882,34.9012743902655,34.8313196730588,17.4679840475187,5.49471735313995,11.9621991482074,14.1078884676253,23.9863943325321,20.5409751364887,21.3311310939153,51.6189264158692,31.7537656610121,9.9544590655142,42.2699199202842,52.2695800333779,Malawi,8.227712425,4.101561345,10.82354811,30,0.77376242,50.88131999,NA,0.088344522,12.47411332,NA,9.330865514,13.46167452,19.79145027,NA,2.633472662,NA,11.46631095,9.44905127,0.721649485,0,51.28837745,11.72194165,41.09796726,54.31041544,6.387445663,0,18.13614331,NA,40.60375026,10.51,10.50917515,NA,22.45704726,28.92741062,31.01234688,2.927719623,36.63876743,88.03428704,8.871802723,75,49.54977489,39.51052577,39.05015839,16.58218602,0,63.62595812,14.22884294,21.8051858,NA,0,3.783807522,23.11069494,66.29381749,47.16494845,32.5102188,29.50819672,NA,61.75379987,80.63583815,37.18048539
MOZ,Mozambique,128,24.176832818568,15.8492835386995,18.8002373210602,35.0722685821157,26.9855418323966,25.2355156929531,7.31577878317216,14.9965561399733,13.5335845578396,20.3092765201046,22.5578508852365,20.0666712788204,45.5114319926508,39.6387024748759,7.79495837051898,42.559234646745,30.6024324799258,Mozambique,34.77791074,11.68189067,10.55941251,33,0.665904544,60.72797569,NA,0.196202645,6.769425861,NA,22.19945514,17.18865885,26.00224823,NA,1.798761344,NA,7.566854847,4.521523118,6.288659794,4.778857419,49.37226059,8.673351577,35.75755343,43.79957582,4.127378855,5.414338002,32.72460681,0.032206201,50.29878426,3.46,13.01666345,23.45595584,24.22730466,16.25135428,34.30486539,5.483160779,35.41622853,54.06000232,10.34205968,50,77.73886943,50.6170279,35.95925179,18.18886651,NA,53.7896637,13.65095672,10.69349906,NA,1.009807221,5.82557048,44.00799524,84.11823038,23.19587629,18.91483668,29.50819672,NA,52.1146528,0,40.7868804
ETH,Ethiopia,129,23.4859411791046,12.6183799651821,19.3203501285507,24.2176809177604,37.7873537049254,16.2415492758375,3.59203854811887,18.0215520715898,17.9205162423089,14.4280785754645,25.6124555678788,8.46604275220838,31.4373768000836,32.7496232009891,37.3295259465477,50.2601220883893,25.7724130798391,Ethiopia,24.3430172,2.678074156,17.7581604,7,3.084988086,42.58505582,NA,0.06354287,NA,NA,10.71171372,25.79152828,28.27312793,NA,0,NA,16.45216757,5.64389392,3.608247423,5.362726655,37.93274257,38.52331932,29.37227603,31.38213401,5.396677374,4.665658492,15.59759586,0.154129679,34.54564187,16.14,29.65500989,22.10917051,4.611733306,29.2524377,0,0,29.96944818,20.85022588,24.92983315,50,NA,30.86176501,19.43704036,30.49622868,NA,50.20345876,20.30306922,98.07875252,NA,1.429695136,29.50658691,27.64065881,64.36631917,72.16494845,36.86856192,18.03278689,NA,32.72184137,16.32947977,36.0055443
BDI,Burundi,130,22.616071216291,14.4276714921798,17.5758892881212,23.2847447363311,35.1759793485321,15.4256769127925,12.3193649601856,15.5379726035613,15.2922670634527,16.0211644053642,21.4142363955467,13.2628342869084,33.0360452277383,23.5553546943464,22.5717749573068,37.6340208011394,45.3221422871502,Burundi,22.70434128,0,0,20.93,2.236340534,62.10905657,0,0.009458371,NA,NA,36.87536137,17.31402122,23.4786893,NA,5.821207291,NA,0,3.043569086,2.577319588,3.849116529,59.31254088,22.9710563,18.69144838,29.25541202,0,6.084993535,26.07396808,NA,33.32989903,NA,21.29495454,9.617855613,17.96662199,8.559046587,NA,NA,29.77259446,61.39233175,15.9792547,25,NA,30.86176501,8.39626599,26.18535142,0,52.33339105,2.966482599,32.29508545,NA,NA,32.45375682,21.26591739,46.17318934,62.88659794,20.21037853,22.95081967,NA,86.465072609999993,51.2283237,20.64435317
AGO,Angola,131,20.9559094387779,13.0851198531031,17.4091420277093,27.2354341520577,26.0939417222415,24.4735935492969,6.57582542966326,8.20594058034916,14.2700408223495,19.1767116624471,18.7806735983312,15.6380110929422,44.4351922905608,21.6330990726702,7.42294441198571,20.7257630797632,50.1331176749758,Angola,47.34990363,27.55850754,11.05815182,8,16.14078002,58.50753183,2.70028,0.090242754,NA,NA,19.63723353,16.41188116,0,NA,NA,NA,12.04049686,6.06919564,4.948453608,6.269304852,56.29279398,0,22.52261482,19.55133631,12.43394467,14.89556622,26.48009628,NA,47.26973006,NA,8.389856048,0.682434683,21.63355198,9.642470206,NA,NA,29.39311086,62.16842349,11.17923481,75,NA,43.21269315,17.78748687,23.19318356,NA,2.339032721,3.99383588,10.08664312,NA,10.15046484,5.460833808,21.65033902,0,30.15463918,31.09807413,19.67213115,NA,52.26752902,82.29768786,46.29512267
YEM,Yemen,132,18.0000275218536,10.6319571718252,14.0011262963186,16.947968118273,30.4190585009977,13.1038179028088,10.3172835840599,8.47477002860678,14.2367839916155,13.4312841742341,14.335310723106,6.7987750015888,20.0497223047927,23.9954070484373,10.6331679049589,43.253117803663,37.3708897943713,Yemen,0.326093217,19.3391972,6.015720549,0,0,52.94189645,NA,0.049442639,15.93130612,NA,25.12515145,14.69077776,7.803578728,NA,2.929953599,NA,24.80367585,0.826421674,6.701030928,6.870032403,NA,31.9827591,13.35103456,2.700682189,16.97430812,14.19641879,19.93397722,NA,30.30084484,0,12.70508733,NA,12.40578402,1.19176598,NA,NA,17.57928038,0,12.61960883,50,NA,28.39365343,0,29.18395225,NA,38.40402251,2.311544882,15.18971394,NA,7.51096955,17.52044325,29.55457872,47.00705959,67.78350515,28.66732775,22.95081967,NA,0,89.16184971,NA
COD,"Congo, Dem. Rep.",133,16.6044698941058,6.45484756674875,15.4413789243931,22.2939224472114,22.2277306380701,3.8668121296723,0.0140460631422693,15.4836845074317,16.4384740239536,13.3733598414424,16.5123029077833,11.3615101950872,26.7394346559317,28.7808224906153,7.48912821458954,40.4276455502966,18.7664181493242,"Congo, Dem. Rep.",0,20.26550705,2.935365731,0,NA,0,0,0,NA,NA,0.031907649,13.46945146,17.49791756,NA,NA,NA,6.143960533,4.850650706,1.546391753,4.256529504,70.47277461,11.36053704,8.707196453,NA,5.008363308,23.37212615,16.40575345,NA,10.30290542,12.38,8.009146358,35.35715985,9.624106582,0,33.50875808,2.313176123,18.94850421,79.14977412,8.859460294,0,NA,17.2871513,54.09404144,10.40325316,NA,33.33884406,NA,NA,NA,0.880391115,14.09786531,31.79803099,55.9971052,53.86597938,20.04946664,21.31147541,NA,32.77110546,0,20.98309173
